trans_unix,merchant,category,amt,gender,city,state,city_pop,job,dob_unix,is_fraud,logamt
10.81,391,3,90.83,2,317,10,33804,187,694224000,0,4.508989628
4.15,629,6,27.96,1,746,29,77,194,661392000,0,3.330774917
5.19,190,12,4.36,2,599,49,5548,299,211161600,0,1.472472057
5.07,273,3,57.39,2,567,22,3228,270,851644800,0,4.049870072
8.27,267,1,172.23,1,444,6,320420,490,207532800,0,5.148830793
5.54,351,6,36.12,2,761,23,75830,156,188956800,0,3.586846729
10.65,654,11,13.77,2,599,49,5548,299,211161600,0,2.622492313
12.88,110,14,8.25,2,759,47,828,408,-357868800,0,2.1102132
1.41,37,9,372.64,1,888,45,13983,246,334972800,0,5.920612806
12.12,94,3,47.8,1,428,10,217,460,664675200,0,3.867025639
12.87,504,12,1.6,1,45,49,878,402,185673600,0,0.470003629
10.34,627,6,77.66,2,158,39,168,384,307843200,0,4.352340324
4.46,398,8,22.4,1,446,33,247,33,-226886400,0,3.109060959
11.36,250,2,34.65,2,501,14,129,64,-96163200,0,3.545297726
2.68,59,14,9.28,1,552,5,94014,22,524966400,0,2.227861547
7.14,280,7,23.44,1,259,46,116155,69,458179200,0,3.154443965
10.69,523,3,71.25,2,194,44,1263321,458,-823824000,0,4.266194819
9.49,368,12,22.95,2,423,10,237282,388,-229132800,0,3.133317937
5.19,475,3,58.68,1,870,21,718,390,511574400,0,4.072098953
10.08,673,7,72.39,2,146,5,35705,493,-398649600,0,4.282068168
6.05,230,3,51.27,2,401,19,68211,171,-873936000,0,3.937105786
6.07,166,2,72.61,1,536,50,16183,340,271728000,0,4.285102653
7.3,679,5,77,2,761,23,75830,156,188956800,0,4.343805422
9.22,615,7,98.2,1,127,38,1288,45,-1031011200,0,4.587006215
2.12,27,8,7.06,1,428,10,217,460,664675200,0,1.954445052
9.7,545,14,4.63,2,669,44,258,492,-790473600,0,1.532556868
2.96,374,8,74.52,2,626,18,1565,125,-13910400,0,4.311067546
6.58,147,5,159.21,2,73,35,397,369,-1177286400,0,5.070224086
11.48,400,3,69.18,1,103,35,2504700,292,967680000,0,4.236711804
4.95,657,13,9.76,2,239,37,116001,289,768528000,0,2.2782924
6.84,76,14,6.01,2,4,23,937,455,-338947200,0,1.793424749
6.85,578,11,9.82,2,133,23,3096,424,213753600,0,2.284421122
9.76,175,12,224,1,745,44,46563,445,53395200,0,5.411646052
7.79,363,7,1.89,2,303,46,776,369,-603504000,0,0.636576829
11.36,146,13,470.26,1,552,5,94014,22,524966400,0,6.153285733
1.49,510,2,65.48,2,8,27,286,78,636940800,0,4.181744753
9.38,681,4,23.98,1,819,26,4198,115,1024704000,0,3.17722015
11.44,637,10,262.77,1,681,25,241,253,183600000,0,5.571279125
2.29,388,13,127,1,865,30,73,357,-1069545600,0,4.844187086
8.71,495,5,124.16,1,137,16,350,114,-441504000,0,4.821571056
6.86,601,4,46.65,1,430,51,35371,342,620697600,0,3.842672927
5.4,398,8,3.28,1,301,39,489,331,-388022400,0,1.187843422
4.86,467,5,128.18,2,621,35,9565,188,-1295740800,0,4.853435526
11.28,512,4,23.94,2,724,44,1595797,188,220492800,0,3.1755507
8.66,347,12,7.88,2,565,38,28278,396,269481600,0,2.064327904
5.45,649,2,23.22,2,703,23,31515,346,89683200,0,3.145013976
8.64,472,7,99.74,2,599,49,5548,299,211161600,0,4.6025668
6.36,608,3,82.5,1,787,30,1789,246,413769600,0,4.412798293
4.83,571,5,96.1,1,651,35,9993,332,-196041600,0,4.565389316
9.85,396,5,52.56,2,75,2,493806,307,363744000,0,3.961955374
3.86,387,12,89.05,2,426,24,1507,261,781920000,0,4.48919801
12.19,409,11,71.75,2,42,11,741,87,546566400,0,4.273187855
4.28,69,13,1.7,2,538,2,1312,271,-439171200,0,0.530628251
12.56,664,7,26.33,2,830,5,128,144,-90288000,0,3.270708974
10.34,243,3,54.85,2,329,45,258,216,-224208000,0,4.004602187
3.18,282,9,6.31,2,724,44,1595797,260,845424000,0,1.842135677
9.2,560,3,58.47,1,584,49,2328,29,-851644800,0,4.068513802
2.53,96,7,36.11,1,710,33,8874,273,997920000,0,3.586569835
2.64,611,13,9.53,2,402,21,19054,321,242524800,0,2.254444718
6.07,197,5,93.94,2,650,23,95,148,792288000,0,4.542656281
3.09,300,4,46.79,1,396,25,545147,114,595728000,0,3.845669505
5.32,584,10,14.45,1,763,42,343,132,100137600,0,2.670694415
5.5,374,8,63.77,2,239,37,116001,289,768528000,0,4.15528286
4.73,95,5,218.69,1,20,45,42384,207,757123200,0,5.387655202
9.44,93,10,7.11,2,245,32,124967,320,377740800,0,1.961502244
12.57,137,10,188.28,1,587,28,21134,134,478915200,0,5.237930217
3.26,574,2,50.83,2,257,32,13835,367,-50457600,0,3.928486731
1.65,445,3,60.67,2,729,24,16163,237,572486400,0,4.105449342
4.71,20,13,7,1,504,36,36784,254,-865382400,0,1.945910149
3.17,578,11,443.89,1,727,5,92043,84,-242611200,0,6.095576784
4.07,588,10,35.73,2,59,44,2457,478,384048000,0,3.575990672
6.99,55,3,79.62,2,437,16,5341,48,817171200,0,4.377265318
2.52,91,7,28.7,2,246,18,48194,438,673228800,0,3.356897123
4.31,684,10,137.47,1,870,21,718,390,511574400,0,4.923405711
6.77,288,13,6.36,2,63,27,18182,164,204768000,0,1.850028377
5.38,594,12,2.18,2,253,33,18408,227,111801600,0,0.779324877
6.13,109,9,17.92,1,591,44,23,116,22204800,0,2.885917408
10.86,554,8,30.94,2,719,10,3776,431,242870400,0,3.432049845
3.28,20,13,337.43,1,322,35,69,75,707616000,0,5.821358081
2.64,679,5,88.78,2,124,16,4081,152,-972000000,0,4.486161399
5.52,599,10,1.72,1,79,44,1563,195,289353600,0,0.542324291
10.19,306,6,4.69,1,677,44,43,172,-607305600,0,1.545432582
6.49,355,9,22.88,1,423,10,237282,92,331344000,0,3.130263167
3.76,554,8,7.8,2,538,2,1312,271,-439171200,0,2.054123734
4.29,74,5,101.3,1,392,35,824,481,525916800,0,4.618086411
7.05,422,12,43.67,1,787,30,1789,246,413769600,0,3.776661367
1.15,632,4,104.37,1,291,23,6951,264,519436800,0,4.647942278
5.71,12,11,131.06,1,57,2,19090,407,-1249430400,0,4.875655234
4.18,678,10,8.35,2,760,35,47211,423,-1007164800,0,2.122261539
5.32,48,3,43.92,2,589,5,105549,198,149040000,0,3.782369797
1.85,181,6,75.1,2,341,5,123,138,129427200,0,4.318820559
3.07,619,10,295.13,1,446,33,247,33,-226886400,0,5.687415937
1.29,21,5,134.41,1,880,29,1190,122,-647136000,0,4.90089483
5.11,223,10,29.18,2,826,11,74,332,-777427200,0,3.373483543
1.09,560,3,61.89,1,218,15,2263,408,495417600,0,4.125358616
5.34,25,3,65.93,1,130,46,1363,183,-894931200,0,4.188593573
5.53,591,3,64.05,2,836,23,134056,136,358992000,0,4.159664028
7.03,348,12,7.53,1,795,37,1675,45,546825600,0,2.018895042
6.73,692,3,69.21,2,330,28,6006,328,490665600,0,4.237145361
4.9,311,13,6.6,1,553,10,276002,342,-1089590400,0,1.887069649
8.12,603,5,176.85,1,809,37,413574,453,84067200,0,5.175301916
8.59,504,12,1.3,2,715,5,757530,278,325814400,0,0.262364264
5.75,207,9,162.81,1,103,35,2504700,292,967680000,0,5.092583877
9.76,48,3,70.5,1,433,39,213,429,98496000,0,4.25561271
12.13,143,9,4.52,2,602,37,640470,14,-79660800,0,1.508511994
12.01,178,9,5.06,1,50,20,1850,113,-158112000,0,1.621366483
7.3,455,13,5.57,2,628,22,1892,43,-405043200,0,1.717395054
6.3,45,8,27.46,2,306,5,308,60,-324518400,0,3.3127304
9.99,552,11,6.83,1,444,6,320420,490,207532800,0,1.921324674
7.27,450,11,12.23,1,130,46,1363,183,-894931200,0,2.50389195
12.17,542,6,78.76,1,95,32,504,163,366854400,0,4.366405254
11.76,86,8,11.75,1,677,44,43,172,-607305600,0,2.463853241
8.53,627,6,86.3,1,711,44,932,338,-443750400,0,4.457829598
6.54,101,3,68.13,2,158,39,168,384,307843200,0,4.221417645
2.92,273,3,82.37,1,681,25,241,253,183600000,0,4.411221293
5.28,20,13,1.4,1,882,24,516,29,-81129600,0,0.336472237
5.02,293,4,68.04,1,795,50,836,201,399427200,0,4.220095768
9.44,239,12,34.9,1,822,11,94325,147,589593600,0,3.552486829
11.81,156,3,68.41,1,54,13,1075,449,883699200,0,4.225519013
3.35,560,3,63.1,1,176,39,1274,280,-624412800,0,4.14472077
4.07,166,2,65.59,2,838,8,601723,375,697161600,0,4.183423245
9.2,71,10,4.53,1,254,38,191096,413,-149558400,0,1.510721939
12.5,252,7,87.98,2,404,10,32891,475,571708800,0,4.477109516
5.77,187,4,71.19,2,300,31,2971,67,-654048000,0,4.265352359
6.14,511,12,3.86,2,484,32,30770,137,767577600,0,1.350667183
4.52,3,2,17.92,2,668,6,151815,206,599788800,0,2.885917408
9.67,420,14,1.85,2,23,16,2304,398,-424137600,0,0.615185639
7.61,120,3,69.47,2,39,46,741,213,556156800,0,4.240895005
3.14,206,2,15.48,1,689,26,24645,411,-81907200,0,2.739548868
2.24,499,3,45.69,1,75,13,888,61,606787200,0,3.821879456
10.52,235,8,6.47,1,749,38,217,401,-1270252800,0,1.867176109
5.37,460,5,81.8,1,244,2,1186,347,563673600,0,4.404277244
2.49,473,5,110.14,2,80,39,1770,11,818380800,0,4.701752284
8.86,580,6,4.02,1,276,42,355,195,-426643200,0,1.391281903
10.12,539,1,14.22,1,103,35,2504700,292,967680000,0,2.654649424
2.37,597,7,4.79,1,380,32,18459,151,-1255651200,0,1.566530411
9.68,682,7,11.51,2,645,39,687276,412,151372800,0,2.443216223
3.45,89,4,36.3,1,268,26,19685,197,504230400,0,3.591817741
6.24,411,4,20.94,1,637,15,2135,375,1115510400,0,3.041661205
11.65,667,1,2.73,1,869,23,765,241,108691200,0,1.004301609
3.94,45,8,109.45,1,276,42,355,195,-426643200,0,4.695467824
9.42,215,7,32.56,2,820,17,269,359,-193795200,0,3.483084541
5.92,171,6,46.19,1,681,25,241,253,183600000,0,3.832763324
4.87,649,2,60.12,2,519,39,645,324,169603200,0,4.096342565
8.97,113,8,46.75,2,426,24,1507,261,781920000,0,3.844814256
4.08,543,5,133.42,1,130,46,1363,183,-894931200,0,4.893502047
8.93,259,4,63.96,2,307,36,22930,290,91497600,0,4.158257888
10.21,333,3,55.71,1,353,30,331,457,-579744000,0,4.020159664
2.07,432,11,41.48,2,654,35,2471,224,-92966400,0,3.725211383
3.53,487,12,380.59,1,16,35,2148,440,-492652800,0,5.94172268
1.18,462,7,61.56,1,640,2,59744,73,476496000,0,4.120012309
11.92,315,11,10.53,1,716,19,10076,443,282614400,0,2.354228326
1.36,404,13,3.27,1,770,24,2607,266,849571200,0,1.184789985
3.84,524,9,152.72,1,27,41,530,27,642643200,0,5.028606179
11.96,611,13,6.36,1,136,25,2368,149,648172800,0,1.850028377
7.81,423,11,47.78,1,185,18,502,76,-281404800,0,3.866607142
10.8,619,10,2.26,1,27,41,530,27,642643200,0,0.815364813
6.91,346,5,88.04,2,724,44,1595797,260,845424000,0,4.477791257
9.09,472,7,9.74,1,710,33,8874,273,997920000,0,2.276241118
5.86,432,11,56.51,1,357,41,13717,83,-603590400,0,4.034417614
4.66,310,5,214.79,1,381,48,50489,325,478396800,0,5.369660807
12.5,399,11,120.55,2,533,13,1132,354,-248659200,0,4.792064605
8.53,303,12,9.76,1,386,51,100,378,166838400,0,2.2782924
6.05,344,11,107.74,2,327,16,76,425,-431049600,0,4.679720917
2.85,251,10,111.1,1,78,25,467,17,-587001600,0,4.710430697
11.65,155,10,29.47,1,828,10,105638,272,547344000,0,3.383372797
1.4,317,2,19.99,2,273,51,471,146,-44755200,0,2.995232149
1.8,658,2,8.34,1,637,15,2135,375,1115510400,0,2.121063216
4.56,580,6,192.25,2,22,36,2208,295,-230688000,0,5.258796608
10.04,2,11,128.7,1,642,39,1526206,94,106963200,0,4.857484115
1.34,398,8,5.17,1,681,25,241,253,183600000,0,1.642872689
11.26,40,8,60.78,1,734,41,302,278,136857600,0,4.107260787
3.45,662,9,50.35,2,889,2,3395,141,317260800,0,3.918998619
10.83,581,10,8.04,1,294,2,15647,413,-347673600,0,2.084429083
11.29,474,13,5.32,2,581,16,5791,135,-291513600,0,1.671473303
12.25,316,1,87,2,868,18,564,332,860630400,0,4.465908119
2.7,601,4,22.39,1,50,20,1850,113,-158112000,0,3.108614431
3.48,231,2,68.33,2,732,39,823,208,425952000,0,4.224348909
8.47,365,2,290.72,2,618,2,653,327,-80092800,0,5.672360605
10.18,469,5,138.79,2,23,16,2304,398,-424137600,0,4.932961999
7.6,86,8,1.78,1,880,29,1190,122,-647136000,0,0.576613364
10.4,569,14,5.31,1,865,30,73,357,-1069545600,0,1.669591835
1.53,133,7,13.27,1,111,48,3684,307,407376000,0,2.585505848
5.53,638,6,74.54,2,72,18,467,372,486691200,0,4.311335894
5.87,480,13,5.96,2,535,37,7163,200,413251200,0,1.785070481
8.04,291,9,6.54,2,713,34,450,252,-705542400,0,1.877937165
3.15,575,1,127.4,2,775,37,55345,59,-652320000,0,4.847331743
10.78,97,4,40.88,2,81,28,2290,157,-728006400,0,3.710640946
5.32,121,4,30.1,1,655,35,207,120,-197683200,0,3.404525172
2.07,298,10,199.94,2,868,18,564,332,860630400,0,5.298017322
2.9,77,8,66.61,1,471,23,6469,477,324259200,0,4.198854716
6.28,670,10,6.31,1,89,41,1523,396,486604800,0,1.842135677
7.71,189,7,24.07,1,607,16,1228,114,700358400,0,3.180966252
2.13,341,14,2.81,1,207,19,6581,301,-154137600,0,1.033184483
11.45,130,2,3.7,2,427,33,923,379,-142905600,0,1.30833282
1.23,549,3,119.69,2,514,45,9772,275,659404800,0,4.784905067
10.76,46,7,20.68,2,321,21,3766,349,477100800,0,3.02916705
4.27,477,11,9.42,1,424,5,11256,345,119750400,0,2.242835089
10.59,425,13,7.6,1,277,2,67082,339,-186019200,0,2.028148247
5.36,523,3,77.5,2,434,20,76383,216,512956800,0,4.350277936
10.47,147,5,78.95,2,616,17,2661,463,-635299200,0,4.368814741
7.13,173,9,876.03,2,330,28,6006,328,490665600,0,6.775400337
11.3,611,13,156.92,2,378,11,1841,194,202348800,0,5.055736121
2.23,456,8,96.51,1,499,6,61,379,-920246400,0,4.56964663
4.42,367,11,129.25,2,400,44,95035,354,582076800,0,4.861748513
11.44,233,4,110.5,2,842,10,14742,454,762220800,0,4.705015521
10.72,300,4,29.84,2,332,5,93193,143,829785600,0,3.395849775
3.41,535,5,129.55,2,4,24,2916,46,-1057536000,0,4.864066907
9.88,534,4,39.62,2,613,24,1680,230,250560000,0,3.679334041
11.81,26,5,140.86,2,190,13,223,185,-937872000,0,4.947766489
8.18,137,11,11.04,1,43,13,2036,176,83030400,0,2.401525041
1.72,232,3,51.36,1,163,29,307,281,-1211414400,0,3.938859659
9.38,415,5,99.13,2,747,39,198,418,309744000,0,4.59643212
4.47,392,8,9.97,1,125,5,1139,470,-566870400,0,2.299580584
2.54,643,2,37.55,1,418,51,635,359,142905600,0,3.625673378
11.91,365,2,36.57,1,268,26,19685,197,504230400,0,3.599228232
4.09,97,4,33.16,1,803,49,9594,419,911779200,0,3.50134433
9.69,556,11,10.51,1,179,35,1166,93,455760000,0,2.352327185
4.77,389,2,38.55,2,118,18,13422,96,-231292800,0,3.6519561
1.44,60,9,182.95,1,331,24,4508,309,-621388800,0,5.209212891
1.26,225,13,2.85,1,44,5,59705,86,456710400,0,1.047318994
6.25,572,6,4.39,1,198,50,3994,47,-1014768000,0,1.479329227
7.09,20,13,7.39,1,475,36,92985,349,-18748800,0,2.000127735
5.67,372,11,158.66,1,855,39,724,465,841276800,0,5.066763548
11.38,106,12,159.63,2,276,36,267,190,1138492800,0,5.072858637
4.26,343,9,296.05,1,735,21,313,249,228182400,0,5.690528359
2.52,272,5,46.19,2,518,32,3279,220,307929600,0,3.832763324
12.85,470,8,169.89,2,775,37,55345,59,-652320000,0,5.135151169
3.32,634,14,5.34,1,103,35,2504700,292,967680000,0,1.675225653
9.16,243,3,60.63,1,407,16,1423,372,939254400,0,4.10478982
2.06,333,3,72,2,626,18,1565,125,-13910400,0,4.276666119
10.43,374,8,20.54,2,359,24,272,203,1025827200,0,3.022374205
2.13,450,11,38.79,1,275,30,1749,442,137116800,0,3.658162481
10.6,11,2,100.57,1,545,37,540,393,466300800,0,4.610854002
11.38,90,7,41.32,2,794,3,111,63,992390400,0,3.721346644
5,31,11,9.43,2,258,35,3833,297,55814400,0,2.243896097
1.71,459,2,1.18,2,172,31,3807,438,972345600,0,0.165514438
9.59,270,9,2.98,1,584,49,2328,29,-851644800,0,1.091923301
12.95,671,13,5.46,2,451,44,911,31,33004800,0,1.69744879
2.68,25,3,72.98,1,477,44,498,270,690854400,0,4.290185431
1.37,33,13,4.06,2,441,36,86954,111,743385600,0,1.401182974
10.49,185,6,10.73,1,130,46,1363,183,-894931200,0,2.373043557
11.18,38,14,5.55,1,573,29,248,243,-20131200,0,1.713797928
11.1,652,8,96.31,2,457,25,4593,449,-888019200,0,4.567572156
4.28,282,9,2,2,627,4,759,213,-371260800,0,0.693147181
10.97,459,2,53.27,2,80,39,1770,11,818380800,0,3.975373321
3.6,441,4,129.07,1,419,5,45303,404,30672000,0,4.860354893
9.62,444,12,3.76,1,573,29,248,243,-20131200,0,1.324418957
5.93,344,11,48.26,1,460,38,1420,444,-99100800,0,3.87660306
2.53,675,10,23.08,1,458,18,736284,176,-528595200,0,3.138966442
5.33,379,2,2.31,2,493,39,4653,314,899251200,0,0.837247525
3.4,620,1,15.28,2,423,10,237282,344,-606528000,0,2.726544784
9.36,148,5,101.8,2,650,23,95,148,792288000,0,4.623010104
1.68,3,2,17.31,1,515,2,270712,440,94953600,0,2.851284369
8.24,582,7,6.46,1,552,5,94014,22,524966400,0,1.865629318
7.63,403,7,3.2,1,29,39,922,138,118540800,0,1.16315081
4.42,212,7,6.61,2,385,35,1666,133,-15897600,0,1.888583654
10.38,423,11,26.72,1,225,18,341,248,-1139788800,0,3.285412349
6.72,85,6,69.79,2,501,14,129,64,-96163200,0,4.245490733
7.91,468,13,2.7,1,48,42,63,445,26092800,0,0.993251773
8.21,577,13,127.33,2,541,36,177,188,170640000,0,4.846782142
2.39,164,11,8.89,2,524,26,2870,72,952128000,0,2.18492705
5.99,578,11,12.55,2,762,19,1758,372,-359769600,0,2.529720666
11.22,88,5,69.08,2,524,26,2870,72,952128000,0,4.235265253
8.25,2,11,33.08,1,353,30,331,457,-579744000,0,3.49892887
3.74,78,3,76.18,2,659,43,25459,453,4492800,0,4.333098961
9.77,43,13,6.75,1,221,46,1970,152,526003200,0,1.909542505
9.7,155,10,25.51,1,570,22,1643,196,229651200,0,3.239070532
2.85,481,4,128.6,2,858,35,11250,270,272073600,0,4.856706812
10.16,353,5,95.08,1,586,39,139,329,-460944000,0,4.554718642
10.71,430,13,3.38,2,589,5,105549,198,149040000,0,1.217875709
7.29,635,14,1.43,2,288,46,5657,90,578188800,0,0.357674444
1.37,48,3,84.66,2,339,43,4729,214,419558400,0,4.438643235
12.33,628,13,11.49,1,462,10,26551,328,252720000,0,2.441477092
8.26,325,7,21.55,1,739,10,50835,179,538963200,0,3.070375817
7.37,615,7,50.85,2,66,13,3032,101,-138844800,0,3.928880122
3.44,440,11,26.22,1,374,16,910148,198,218073600,0,3.266522478
4.21,660,8,55.92,2,325,44,2395,335,785030400,0,4.023922098
11.16,513,7,1.02,1,855,39,724,465,841276800,0,0.019802627
3.11,627,6,16.21,1,203,17,5760,75,307584000,0,2.785628336
9.7,158,3,81.42,1,155,44,34153,56,842313600,0,4.399620943
5.65,290,1,133.8,1,268,26,19685,197,504230400,0,4.896346148
6.94,84,10,1.78,1,617,12,1490,414,703036800,0,0.576613364
2.78,20,13,161.77,1,138,35,4015,235,87782400,0,5.086175573
8.36,201,12,25.92,1,879,28,186140,178,445046400,0,3.255014871
2.12,1,1,145.54,1,755,18,6841,471,960163200,0,4.980450963
5.5,649,2,18.15,2,823,30,4005,310,-751075200,0,2.898670561
8.83,124,1,2,2,294,2,15647,35,-655776000,0,0.693147181
12.06,679,5,207.94,1,204,3,5161,148,765763200,0,5.337249577
1.65,175,12,3.17,2,147,13,7297,257,679363200,0,1.153731588
4.54,184,3,51.68,1,546,15,1810,384,188611200,0,3.945070859
1.73,148,5,76.61,2,86,22,3224,165,903744000,0,4.338727617
8.42,98,7,1.41,1,617,12,1490,414,703036800,0,0.343589704
1.65,293,4,55.77,1,92,2,2566,187,-331948800,0,4.02123609
9.56,17,2,174.48,2,709,46,9815,122,205459200,0,5.161810122
4.28,23,13,1.76,1,55,3,4074,409,219801600,0,0.565313809
11.68,204,13,5.67,2,889,2,3395,141,317260800,0,1.735189118
8.06,306,6,31.05,1,575,3,1383,283,968544000,0,3.435598808
4.31,426,8,49.33,1,814,44,144160,433,484012800,0,3.898532415
5.41,312,2,5.14,1,507,36,31394,232,879292800,0,1.637053079
11.08,265,1,258.95,1,791,10,717255,489,-72403200,0,5.556634993
6.32,484,13,2.57,2,222,17,169,272,-486777600,0,0.943905899
7.66,459,2,45.47,2,370,1,277,160,-99532800,0,3.817052768
11.1,665,4,29.01,1,819,26,4198,115,1024704000,0,3.367640598
3.85,111,10,38.72,1,136,25,2368,149,648172800,0,3.656356262
4.67,274,3,69.64,1,252,17,242,473,585100800,0,4.243339115
2.04,244,5,121.65,2,613,24,1680,230,250560000,0,4.801148069
5.84,581,10,4.27,2,467,14,4154,308,-219369600,0,1.451613827
1.43,674,10,62.41,1,666,41,8333,31,805248000,0,4.133725519
6.21,489,3,60.03,2,767,39,972,379,909100800,0,4.094844437
6.24,661,13,8.77,2,464,25,519,475,-90979200,0,2.171336806
8.78,53,9,2.26,1,831,3,1679,368,546912000,0,0.815364813
5.03,373,12,8.62,1,37,39,3066,358,-1276992000,0,2.154085085
4.75,212,7,36.79,2,62,35,1766,288,-207619200,0,3.605226069
8.06,462,7,99.79,2,467,14,4154,308,-219369600,0,4.603067978
8.61,303,12,3.92,1,430,51,35371,342,620697600,0,1.366091654
10.37,151,14,6.15,2,576,11,5666,403,1095033600,0,1.816452082
6.91,31,11,20.73,1,82,15,1617,293,672537600,0,3.031581926
7.37,631,12,2.66,1,882,24,516,29,-81129600,0,0.978326123
6.81,257,6,76.82,1,43,13,2036,176,83030400,0,4.341465023
1.93,397,8,19.32,1,865,30,73,357,-1069545600,0,2.961140829
11.13,144,1,67.17,2,4,24,2916,46,-1057536000,0,4.207226719
11.61,470,8,50.41,2,740,49,153,382,-217123200,0,3.920189568
9.25,476,9,88.99,2,217,46,99,117,543888000,0,4.488524004
7.48,48,3,59.78,1,755,18,6841,471,960163200,0,4.090671157
6.23,27,8,45.29,1,622,4,17047,56,-1070582400,0,3.813086258
10.58,307,14,2.19,2,580,31,1966,436,-668476800,0,0.783901544
2.79,387,12,91.32,2,325,44,2395,335,785030400,0,4.514369822
4.24,18,7,85.12,1,461,35,8830,465,701740800,0,4.444062026
11.22,404,13,2.95,1,702,44,18128,257,689472000,0,1.08180517
2.42,290,1,50.83,1,43,13,2036,176,83030400,0,3.928486731
9.68,355,9,60.33,1,65,35,34496,272,56851200,0,4.099829492
4.95,201,12,9.46,1,866,38,597,201,-240537600,0,2.247072383
3.89,579,4,57.87,2,554,44,686,334,365299200,0,4.058199116
5,265,1,4.84,2,706,30,463,313,-649728000,0,1.576914721
4.56,48,3,82.66,2,434,20,76383,216,512956800,0,4.414735809
8.69,617,10,92.04,1,277,2,67082,66,32140800,0,4.522223265
7.26,208,6,76.72,2,325,44,2395,335,785030400,0,4.340162431
11.23,280,7,14.57,1,815,39,328,482,459475200,0,2.67896462
2.56,311,13,1.81,2,147,13,7297,257,679363200,0,0.593326845
8.38,101,3,56.2,2,581,16,5791,135,-291513600,0,4.028916757
9.13,613,8,54.25,2,133,23,3096,424,213753600,0,3.993602992
10.8,164,11,70.69,2,298,47,970,17,780796800,0,4.25830412
3.25,252,7,3.89,1,791,10,717255,489,-72403200,0,1.358409158
12.79,210,12,5.55,1,243,23,372,189,837043200,0,1.713797928
1.71,165,7,45.69,1,355,30,1745,156,157248000,0,3.821879456
4.6,276,6,16.19,2,699,39,3684,210,221616000,0,2.784393768
5.02,350,9,169.27,2,794,3,111,63,992390400,0,5.131495073
3.23,659,8,58.45,1,783,5,54287,123,117504000,0,4.068171688
11.55,368,12,457.69,1,430,51,35371,342,620697600,0,6.126192099
2.1,75,11,9.17,1,566,5,34882,219,72921600,0,2.215937286
6.74,426,8,52.6,1,390,2,1089,287,89424000,0,3.96271612
1.17,439,13,2.76,1,651,35,9993,332,-196041600,0,1.01523068
1.22,519,3,51.73,2,403,38,60,302,-844128000,0,3.946037884
11.67,451,1,22.41,2,715,5,757530,278,325814400,0,3.109507288
5.12,278,6,162.12,2,299,2,5901,115,112406400,0,5.088336802
